,License_Number,Reporting Period, Total_Sales , Excise_Tax_Due ,Sales_Booked,Sales_Booked_Timestamp
5461,414867,2/1/2015 - 2/28/2015,"$119,392 ","$29,848 ",2/28/2015,1425081600
5462,402039,2/1/2015 - 2/28/2015,"$83,788 ","$20,947 ",2/28/2015,1425081600
5463,413550,2/1/2015 - 2/28/2015,"$93,181 ","$23,295 ",2/28/2015,1425081600
5464,415206,2/1/2015 - 2/28/2015,"$29,290 ","$7,323 ",2/28/2015,1425081600
5465,415037,2/1/2015 - 2/28/2015,"$140,324 ","$35,081 ",2/28/2015,1425081600
5466,414902,2/1/2015 - 2/28/2015,"$43,092 ","$10,773 ",2/28/2015,1425081600
5467,414060,2/1/2015 - 2/28/2015,"$86,303 ","$21,576 ",2/28/2015,1425081600
5468,413544,2/1/2015 - 2/28/2015,"$128,111 ","$32,028 ",2/28/2015,1425081600
5469,412494,2/1/2015 - 2/28/2015,"$135,106 ","$33,777 ",2/28/2015,1425081600
5470,417511,2/1/2015 - 2/28/2015,"$45,095 ","$11,274 ",2/28/2015,1425081600
5471,414817,2/1/2015 - 2/28/2015,"$195,223 ","$48,806 ",2/28/2015,1425081600
5472,415410,2/1/2015 - 2/28/2015,"$125,834 ","$31,459 ",2/28/2015,1425081600
5473,414243,2/1/2015 - 2/28/2015,"$74,241 ","$18,560 ",2/28/2015,1425081600
5474,413980,2/1/2015 - 2/28/2015,"$199,198 ","$49,799 ",2/28/2015,1425081600
5475,414970,2/1/2015 - 2/28/2015,"$94,374 ","$23,594 ",2/28/2015,1425081600
5476,413366,2/1/2015 - 2/28/2015,"$56,852 ","$14,213 ",2/28/2015,1425081600
5477,413819,2/1/2015 - 2/28/2015,"$340,287 ","$85,072 ",2/28/2015,1425081600
5478,415083,2/1/2015 - 2/28/2015,"$164,444 ","$41,111 ",2/28/2015,1425081600
5479,414889,2/1/2015 - 2/28/2015,"$112,911 ","$28,228 ",2/28/2015,1425081600
5480,413530,2/1/2015 - 2/28/2015,"$6,840 ","$1,710 ",2/28/2015,1425081600
5481,413347,2/1/2015 - 2/28/2015,"$245,868 ","$61,467 ",2/28/2015,1425081600
5482,415112,2/1/2015 - 2/28/2015,"$359,148 ","$89,787 ",2/28/2015,1425081600
5483,414295,2/1/2015 - 2/28/2015,"$481,724 ","$120,431 ",2/28/2015,1425081600
5484,413940,2/1/2015 - 2/28/2015,"$170,145 ","$42,536 ",2/28/2015,1425081600
5485,353260,2/1/2015 - 2/28/2015,"$118,416 ","$29,604 ",2/28/2015,1425081600
5486,413372,2/1/2015 - 2/28/2015,"$486,650 ","$121,662 ",2/28/2015,1425081600
5487,415662,2/1/2015 - 2/28/2015,"$121,616 ","$30,404 ",2/28/2015,1425081600
5488,414418,2/1/2015 - 2/28/2015,"$33,856 ","$8,464 ",2/28/2015,1425081600
5489,415229,2/1/2015 - 2/28/2015,"$202,379 ","$50,595 ",2/28/2015,1425081600
5490,414574,2/1/2015 - 2/28/2015,"$73,424 ","$18,356 ",2/28/2015,1425081600
5491,413414,2/1/2015 - 2/28/2015,"$91,099 ","$22,775 ",2/28/2015,1425081600
5492,413732,2/1/2015 - 2/28/2015,"$1,056,526 ","$264,131 ",2/28/2015,1425081600
5493,415130,2/1/2015 - 2/28/2015,"$238,387 ","$59,597 ",2/28/2015,1425081600
5494,414876,2/1/2015 - 2/28/2015,"$796,119 ","$199,030 ",2/28/2015,1425081600
5495,413843,2/1/2015 - 2/28/2015,"$197,537 ","$49,384 ",2/28/2015,1425081600
5496,413901,2/1/2015 - 2/28/2015,"$67,992 ","$16,998 ",2/28/2015,1425081600
5497,413801,2/1/2015 - 2/28/2015,"$39,731 ","$9,933 ",2/28/2015,1425081600
5498,400209,2/1/2015 - 2/28/2015,"$26,123 ","$6,531 ",2/28/2015,1425081600
5499,414417,2/1/2015 - 2/28/2015,"$404,381 ","$101,095 ",2/28/2015,1425081600
5500,415526,2/1/2015 - 2/28/2015,"$85,569 ","$21,392 ",2/28/2015,1425081600
5501,415470,2/1/2015 - 2/28/2015,"$116,896 ","$29,224 ",2/28/2015,1425081600
5502,413762,2/1/2015 - 2/28/2015,"$102,910 ","$25,728 ",2/28/2015,1425081600
5503,412466,2/1/2015 - 2/28/2015,"$58,214 ","$14,553 ",2/28/2015,1425081600
5504,415325,2/1/2015 - 2/28/2015,"$100,389 ","$25,097 ",2/28/2015,1425081600
5505,413700,2/1/2015 - 2/28/2015,"$34,663 ","$8,666 ",2/28/2015,1425081600
5506,413374,2/1/2015 - 2/28/2015,"$74,761 ","$18,690 ",2/28/2015,1425081600
5507,415575,2/1/2015 - 2/28/2015,"$99,054 ","$24,763 ",2/28/2015,1425081600
5508,412495,2/1/2015 - 2/28/2015,"$82,655 ","$20,664 ",2/28/2015,1425081600
5509,414430,2/1/2015 - 2/28/2015,"$125,065 ","$31,266 ",2/28/2015,1425081600
5510,412370,2/1/2015 - 2/28/2015,"$141,443 ","$35,361 ",2/28/2015,1425081600
5511,413886,2/1/2015 - 2/28/2015,"$120,358 ","$30,090 ",2/28/2015,1425081600
5512,413358,2/1/2015 - 2/28/2015,"$384,056 ","$96,014 ",2/28/2015,1425081600
5513,413739,2/1/2015 - 2/28/2015,"$292,932 ","$73,233 ",2/28/2015,1425081600
5514,414664,2/1/2015 - 2/28/2015,"$335,982 ","$83,996 ",2/28/2015,1425081600
5515,413596,2/1/2015 - 2/28/2015,"$93,435 ","$23,359 ",2/28/2015,1425081600
5516,413683,2/1/2015 - 2/28/2015,"$396,339 ","$99,085 ",2/28/2015,1425081600
5517,414256,2/1/2015 - 2/28/2015,"$97,789 ","$24,447 ",2/28/2015,1425081600
5518,414225,2/1/2015 - 2/28/2015,"$237,176 ","$59,294 ",2/28/2015,1425081600
5519,414292,2/1/2015 - 2/28/2015,"$8,526 ","$2,131 ",2/28/2015,1425081600
5520,414983,2/1/2015 - 2/28/2015,"$325,706 ","$81,426 ",2/28/2015,1425081600
5521,415361,2/1/2015 - 2/28/2015,"$5,959 ","$1,490 ",2/28/2015,1425081600
5522,410798,2/1/2015 - 2/28/2015,"$195,462 ","$48,865 ",2/28/2015,1425081600
5523,413314,2/1/2015 - 2/28/2015,"$81,699 ","$20,425 ",2/28/2015,1425081600
5524,415445,2/1/2015 - 2/28/2015,"$2,898 ",$725 ,2/28/2015,1425081600
5525,414520,2/1/2015 - 2/28/2015,"$276,778 ","$69,194 ",2/28/2015,1425081600
5526,413319,2/1/2015 - 2/28/2015,"$574,788 ","$143,697 ",2/28/2015,1425081600
5527,412921,2/1/2015 - 2/28/2015,"$127,562 ","$31,890 ",2/28/2015,1425081600
5528,413558,2/1/2015 - 2/28/2015,"$205,976 ","$51,494 ",2/28/2015,1425081600
5529,413481,2/1/2015 - 2/28/2015,"$127,215 ","$31,804 ",2/28/2015,1425081600
5530,415243,2/1/2015 - 2/28/2015,"$78,278 ","$19,570 ",2/28/2015,1425081600
5531,415010,3/1/2015 - 3/31/2015,"$70,736 ","$17,684 ",3/31/2015,1427760000
5532,414533,3/1/2015 - 3/31/2015,"$1,153,517 ","$288,379 ",3/31/2015,1427760000
5533,414550,3/1/2015 - 3/31/2015,"$31,311 ","$7,828 ",3/31/2015,1427760000
5534,413363,3/1/2015 - 3/31/2015,"$76,459 ","$19,115 ",3/31/2015,1427760000
5535,413798,3/1/2015 - 3/31/2015,"$76,054 ","$19,013 ",3/31/2015,1427760000
5536,413534,3/1/2015 - 3/31/2015,"$85,528 ","$21,382 ",3/31/2015,1427760000
5537,415253,3/1/2015 - 3/31/2015,"$63,083 ","$15,771 ",3/31/2015,1427760000
5538,414680,3/1/2015 - 3/31/2015,"$131,526 ","$32,881 ",3/31/2015,1427760000
5539,414755,3/1/2015 - 3/31/2015,"$90,925 ","$22,731 ",3/31/2015,1427760000
5540,84045,3/1/2015 - 3/31/2015,"$215,805 ","$53,951 ",3/31/2015,1427760000
5541,414569,3/1/2015 - 3/31/2015,"$315,011 ","$78,753 ",3/31/2015,1427760000
5542,414785,3/1/2015 - 3/31/2015,"$236,204 ","$59,051 ",3/31/2015,1427760000
5543,413773,3/1/2015 - 3/31/2015,"$154,649 ","$38,662 ",3/31/2015,1427760000
5544,414723,3/1/2015 - 3/31/2015,"$433,706 ","$108,426 ",3/31/2015,1427760000
5545,413541,3/1/2015 - 3/31/2015,"$56,155 ","$14,039 ",3/31/2015,1427760000
5546,414250,3/1/2015 - 3/31/2015,"$18,932 ","$4,733 ",3/31/2015,1427760000
5547,413803,3/1/2015 - 3/31/2015,"$147,615 ","$36,904 ",3/31/2015,1427760000
5548,414963,3/1/2015 - 3/31/2015,"$133,200 ","$33,300 ",3/31/2015,1427760000
5549,413369,3/1/2015 - 3/31/2015,"$95,822 ","$23,956 ",3/31/2015,1427760000
5550,415001,3/1/2015 - 3/31/2015,"$51,227 ","$12,807 ",3/31/2015,1427760000
5551,415539,3/1/2015 - 3/31/2015,"$2,065 ",$516 ,3/31/2015,1427760000
5552,412048,3/1/2015 - 3/31/2015,$464 ,$116 ,3/31/2015,1427760000
5553,414223,3/1/2015 - 3/31/2015,"$8,853 ","$2,213 ",3/31/2015,1427760000
5554,414240,3/1/2015 - 3/31/2015,"$206,991 ","$51,748 ",3/31/2015,1427760000
5555,413586,3/1/2015 - 3/31/2015,"$70,353 ","$17,588 ",3/31/2015,1427760000
5556,414280,3/1/2015 - 3/31/2015,"$101,700 ","$25,425 ",3/31/2015,1427760000
5557,413600,3/1/2015 - 3/31/2015,"$51,562 ","$12,890 ",3/31/2015,1427760000
5558,414716,3/1/2015 - 3/31/2015,"$58,024 ","$14,506 ",3/31/2015,1427760000
5559,412066,3/1/2015 - 3/31/2015,"$63,448 ","$15,862 ",3/31/2015,1427760000
5560,415216,3/1/2015 - 3/31/2015,"$75,212 ","$18,803 ",3/31/2015,1427760000
5561,413821,3/1/2015 - 3/31/2015,"$41,123 ","$10,281 ",3/31/2015,1427760000
5562,413802,3/1/2015 - 3/31/2015,"$57,508 ","$14,377 ",3/31/2015,1427760000
5563,415094,3/1/2015 - 3/31/2015,"$123,224 ","$30,806 ",3/31/2015,1427760000
5564,415064,3/1/2015 - 3/31/2015,"$51,831 ","$12,958 ",3/31/2015,1427760000
5565,413737,3/1/2015 - 3/31/2015,"$81,535 ","$20,384 ",3/31/2015,1427760000
5566,415314,3/1/2015 - 3/31/2015,"$239,803 ","$59,951 ",3/31/2015,1427760000
5567,414780,3/1/2015 - 3/31/2015,"$161,624 ","$40,406 ",3/31/2015,1427760000
5568,412490,3/1/2015 - 3/31/2015,"$25,279 ","$6,320 ",3/31/2015,1427760000
5569,413897,3/1/2015 - 3/31/2015,"$62,545 ","$15,636 ",3/31/2015,1427760000
5570,414539,3/1/2015 - 3/31/2015,"$12,773 ","$3,193 ",3/31/2015,1427760000
5571,414867,3/1/2015 - 3/31/2015,"$222,210 ","$55,553 ",3/31/2015,1427760000
5572,415294,3/1/2015 - 3/31/2015,"$5,185 ","$1,296 ",3/31/2015,1427760000
5573,402039,3/1/2015 - 3/31/2015,"$177,762 ","$44,441 ",3/31/2015,1427760000
5574,413550,3/1/2015 - 3/31/2015,"$185,451 ","$46,363 ",3/31/2015,1427760000
5575,415132,3/1/2015 - 3/31/2015,"$24,662 ","$6,165 ",3/31/2015,1427760000
5576,414491,3/1/2015 - 3/31/2015,"$35,154 ","$8,789 ",3/31/2015,1427760000
5577,413258,3/1/2015 - 3/31/2015,"$127,681 ","$31,920 ",3/31/2015,1427760000
5578,414735,3/1/2015 - 3/31/2015,"$9,597 ","$2,399 ",3/31/2015,1427760000
5579,415504,3/1/2015 - 3/31/2015,"$50,891 ","$12,723 ",3/31/2015,1427760000
5580,415206,3/1/2015 - 3/31/2015,"$35,680 ","$8,920 ",3/31/2015,1427760000
5581,413806,3/1/2015 - 3/31/2015,"$2,014 ",$504 ,3/31/2015,1427760000
5582,415037,3/1/2015 - 3/31/2015,"$160,787 ","$40,197 ",3/31/2015,1427760000
5583,414902,3/1/2015 - 3/31/2015,"$66,333 ","$16,583 ",3/31/2015,1427760000
5584,414060,3/1/2015 - 3/31/2015,"$114,285 ","$28,571 ",3/31/2015,1427760000
5585,414500,3/1/2015 - 3/31/2015,$297 ,$74 ,3/31/2015,1427760000
5586,413544,3/1/2015 - 3/31/2015,"$164,117 ","$41,029 ",3/31/2015,1427760000
5587,412494,3/1/2015 - 3/31/2015,"$191,243 ","$47,811 ",3/31/2015,1427760000
5588,417511,3/1/2015 - 3/31/2015,"$53,290 ","$13,323 ",3/31/2015,1427760000
5589,414817,3/1/2015 - 3/31/2015,"$289,814 ","$72,453 ",3/31/2015,1427760000
5590,415410,3/1/2015 - 3/31/2015,"$181,469 ","$45,367 ",3/31/2015,1427760000
5591,414243,3/1/2015 - 3/31/2015,"$94,478 ","$23,620 ",3/31/2015,1427760000
5592,413980,3/1/2015 - 3/31/2015,"$224,492 ","$56,123 ",3/31/2015,1427760000
5593,414970,3/1/2015 - 3/31/2015,"$145,261 ","$36,315 ",3/31/2015,1427760000
5594,413366,3/1/2015 - 3/31/2015,"$67,764 ","$16,941 ",3/31/2015,1427760000
5595,413819,3/1/2015 - 3/31/2015,"$395,153 ","$98,788 ",3/31/2015,1427760000
5596,415083,3/1/2015 - 3/31/2015,"$202,938 ","$50,735 ",3/31/2015,1427760000
5597,414889,3/1/2015 - 3/31/2015,"$123,254 ","$30,813 ",3/31/2015,1427760000
5598,413530,3/1/2015 - 3/31/2015,"$10,224 ","$2,556 ",3/31/2015,1427760000
5599,413347,3/1/2015 - 3/31/2015,"$274,078 ","$68,519 ",3/31/2015,1427760000
5600,415112,3/1/2015 - 3/31/2015,"$431,071 ","$107,768 ",3/31/2015,1427760000
5601,414295,3/1/2015 - 3/31/2015,"$615,765 ","$153,941 ",3/31/2015,1427760000
5602,413940,3/1/2015 - 3/31/2015,"$211,644 ","$52,911 ",3/31/2015,1427760000
5603,353260,3/1/2015 - 3/31/2015,"$137,072 ","$34,268 ",3/31/2015,1427760000
5604,413372,3/1/2015 - 3/31/2015,"$587,851 ","$146,963 ",3/31/2015,1427760000
5605,415662,3/1/2015 - 3/31/2015,"$155,286 ","$38,822 ",3/31/2015,1427760000
5606,414418,3/1/2015 - 3/31/2015,"$36,197 ","$9,049 ",3/31/2015,1427760000
5607,415229,3/1/2015 - 3/31/2015,"$239,412 ","$59,853 ",3/31/2015,1427760000
5608,414574,3/1/2015 - 3/31/2015,"$80,660 ","$20,165 ",3/31/2015,1427760000
5609,413414,3/1/2015 - 3/31/2015,"$105,340 ","$26,335 ",3/31/2015,1427760000
5610,413732,3/1/2015 - 3/31/2015,"$1,144,792 ","$286,198 ",3/31/2015,1427760000
5611,415130,3/1/2015 - 3/31/2015,"$339,510 ","$84,877 ",3/31/2015,1427760000
5612,414876,3/1/2015 - 3/31/2015,"$1,525,035 ","$381,259 ",3/31/2015,1427760000
5613,413843,3/1/2015 - 3/31/2015,"$282,159 ","$70,540 ",3/31/2015,1427760000
5614,413901,3/1/2015 - 3/31/2015,"$80,689 ","$20,172 ",3/31/2015,1427760000
5615,413801,3/1/2015 - 3/31/2015,"$46,011 ","$11,503 ",3/31/2015,1427760000
5616,400209,3/1/2015 - 3/31/2015,"$28,371 ","$7,093 ",3/31/2015,1427760000
5617,414417,3/1/2015 - 3/31/2015,"$464,394 ","$116,099 ",3/31/2015,1427760000
5618,415526,3/1/2015 - 3/31/2015,"$137,269 ","$34,317 ",3/31/2015,1427760000
5619,414101,3/1/2015 - 3/31/2015,"$1,566 ",$391 ,3/31/2015,1427760000
5620,415470,3/1/2015 - 3/31/2015,"$177,756 ","$44,439 ",3/31/2015,1427760000
5621,413762,3/1/2015 - 3/31/2015,"$124,686 ","$31,171 ",3/31/2015,1427760000
5622,412466,3/1/2015 - 3/31/2015,"$61,927 ","$15,482 ",3/31/2015,1427760000
5623,415325,3/1/2015 - 3/31/2015,"$59,395 ","$14,849 ",3/31/2015,1427760000
5624,413700,3/1/2015 - 3/31/2015,"$41,643 ","$10,411 ",3/31/2015,1427760000
5625,415645,3/1/2015 - 3/31/2015,"$6,972 ","$1,743 ",3/31/2015,1427760000
5626,413374,3/1/2015 - 3/31/2015,"$97,709 ","$24,427 ",3/31/2015,1427760000
5627,415575,3/1/2015 - 3/31/2015,"$124,103 ","$31,026 ",3/31/2015,1427760000
5628,412495,3/1/2015 - 3/31/2015,"$100,941 ","$25,235 ",3/31/2015,1427760000
5629,414430,3/1/2015 - 3/31/2015,"$141,196 ","$35,299 ",3/31/2015,1427760000
5630,412370,3/1/2015 - 3/31/2015,"$167,065 ","$41,766 ",3/31/2015,1427760000
5631,413886,3/1/2015 - 3/31/2015,"$170,980 ","$42,745 ",3/31/2015,1427760000
5632,413358,3/1/2015 - 3/31/2015,"$451,080 ","$112,770 ",3/31/2015,1427760000
5633,413739,3/1/2015 - 3/31/2015,"$413,396 ","$103,349 ",3/31/2015,1427760000
5634,414664,3/1/2015 - 3/31/2015,"$418,290 ","$104,573 ",3/31/2015,1427760000
5635,413596,3/1/2015 - 3/31/2015,"$122,285 ","$30,571 ",3/31/2015,1427760000
5636,413683,3/1/2015 - 3/31/2015,"$426,169 ","$106,542 ",3/31/2015,1427760000
5637,414256,3/1/2015 - 3/31/2015,"$132,320 ","$33,080 ",3/31/2015,1427760000
5638,414225,3/1/2015 - 3/31/2015,"$296,088 ","$74,022 ",3/31/2015,1427760000
5639,414292,3/1/2015 - 3/31/2015,"$9,313 ","$2,328 ",3/31/2015,1427760000
5640,414983,3/1/2015 - 3/31/2015,"$391,734 ","$97,933 ",3/31/2015,1427760000
5641,415361,3/1/2015 - 3/31/2015,"$11,907 ","$2,977 ",3/31/2015,1427760000
5642,410798,3/1/2015 - 3/31/2015,"$230,193 ","$57,548 ",3/31/2015,1427760000
5643,413314,3/1/2015 - 3/31/2015,"$137,761 ","$34,440 ",3/31/2015,1427760000
5644,415445,3/1/2015 - 3/31/2015,"$14,515 ","$3,629 ",3/31/2015,1427760000
5645,414520,3/1/2015 - 3/31/2015,"$340,162 ","$85,040 ",3/31/2015,1427760000
5646,413319,3/1/2015 - 3/31/2015,"$602,930 ","$150,733 ",3/31/2015,1427760000
5647,412921,3/1/2015 - 3/31/2015,"$175,755 ","$43,939 ",3/31/2015,1427760000
5648,413558,3/1/2015 - 3/31/2015,"$232,267 ","$58,067 ",3/31/2015,1427760000
5649,413481,3/1/2015 - 3/31/2015,"$139,760 ","$34,940 ",3/31/2015,1427760000
5650,415243,3/1/2015 - 3/31/2015,"$123,475 ","$30,869 ",3/31/2015,1427760000
5651,415010,4/1/2015 - 4/30/2015,"$91,599 ","$22,900 ",4/30/2015,1430352000
5652,414550,4/1/2015 - 4/30/2015,"$40,572 ","$10,143 ",4/30/2015,1430352000
5653,414533,4/1/2015 - 4/30/2015,"$1,232,865 ","$308,216 ",4/30/2015,1430352000
5654,413363,4/1/2015 - 4/30/2015,"$128,008 ","$32,002 ",4/30/2015,1430352000
5655,413798,4/1/2015 - 4/30/2015,"$87,635 ","$21,909 ",4/30/2015,1430352000
5656,413534,4/1/2015 - 4/30/2015,"$113,124 ","$28,281 ",4/30/2015,1430352000
5657,415253,4/1/2015 - 4/30/2015,"$120,911 ","$30,228 ",4/30/2015,1430352000
5658,414755,4/1/2015 - 4/30/2015,"$92,806 ","$23,201 ",4/30/2015,1430352000
5659,414680,4/1/2015 - 4/30/2015,"$137,728 ","$34,432 ",4/30/2015,1430352000
5660,84045,4/1/2015 - 4/30/2015,"$344,420 ","$86,105 ",4/30/2015,1430352000
5661,415238,4/1/2015 - 4/30/2015,"$15,768 ","$3,942 ",4/30/2015,1430352000
5662,415658,4/1/2015 - 4/30/2015,"$8,736 ","$2,184 ",4/30/2015,1430352000
5663,414841,4/1/2015 - 4/30/2015,"$15,461 ","$3,865 ",4/30/2015,1430352000
5664,415124,4/1/2015 - 4/30/2015,"$5,195 ","$1,299 ",4/30/2015,1430352000
5665,414785,4/1/2015 - 4/30/2015,"$280,672 ","$70,168 ",4/30/2015,1430352000
5666,413570,4/1/2015 - 4/30/2015,"$5,497 ","$1,374 ",4/30/2015,1430352000
5667,414723,4/1/2015 - 4/30/2015,"$419,779 ","$104,945 ",4/30/2015,1430352000
5668,413541,4/1/2015 - 4/30/2015,"$79,921 ","$19,980 ",4/30/2015,1430352000
5669,413803,4/1/2015 - 4/30/2015,"$181,091 ","$45,273 ",4/30/2015,1430352000
5670,414250,4/1/2015 - 4/30/2015,"$20,282 ","$5,070 ",4/30/2015,1430352000
5671,413773,4/1/2015 - 4/30/2015,"$203,892 ","$50,973 ",4/30/2015,1430352000
5672,414963,4/1/2015 - 4/30/2015,"$174,886 ","$43,721 ",4/30/2015,1430352000
5673,413369,4/1/2015 - 4/30/2015,"$168,219 ","$42,055 ",4/30/2015,1430352000
5674,415484,4/1/2015 - 4/30/2015,$230 ,$58 ,4/30/2015,1430352000
5675,415001,4/1/2015 - 4/30/2015,"$63,878 ","$15,970 ",4/30/2015,1430352000
5676,415539,4/1/2015 - 4/30/2015,"$14,669 ","$3,667 ",4/30/2015,1430352000
5677,414240,4/1/2015 - 4/30/2015,"$304,171 ","$76,043 ",4/30/2015,1430352000
5678,414223,4/1/2015 - 4/30/2015,"$26,030 ","$6,508 ",4/30/2015,1430352000
5679,413586,4/1/2015 - 4/30/2015,"$94,796 ","$23,699 ",4/30/2015,1430352000
5680,414280,4/1/2015 - 4/30/2015,"$121,527 ","$30,382 ",4/30/2015,1430352000
5681,413600,4/1/2015 - 4/30/2015,"$57,961 ","$14,490 ",4/30/2015,1430352000
5682,414716,4/1/2015 - 4/30/2015,"$91,875 ","$22,969 ",4/30/2015,1430352000
5683,415216,4/1/2015 - 4/30/2015,"$82,022 ","$20,506 ",4/30/2015,1430352000
5684,413821,4/1/2015 - 4/30/2015,"$34,894 ","$8,723 ",4/30/2015,1430352000
5685,413802,4/1/2015 - 4/30/2015,"$67,682 ","$16,920 ",4/30/2015,1430352000
5686,415094,4/1/2015 - 4/30/2015,"$138,289 ","$34,572 ",4/30/2015,1430352000
5687,415064,4/1/2015 - 4/30/2015,"$59,133 ","$14,783 ",4/30/2015,1430352000
5688,415314,4/1/2015 - 4/30/2015,"$304,347 ","$76,087 ",4/30/2015,1430352000
5689,413737,4/1/2015 - 4/30/2015,"$145,924 ","$36,481 ",4/30/2015,1430352000
5690,412490,4/1/2015 - 4/30/2015,"$54,928 ","$13,732 ",4/30/2015,1430352000
5691,414780,4/1/2015 - 4/30/2015,"$215,007 ","$53,752 ",4/30/2015,1430352000
5692,413897,4/1/2015 - 4/30/2015,"$80,624 ","$20,156 ",4/30/2015,1430352000
5693,414539,4/1/2015 - 4/30/2015,"$13,754 ","$3,439 ",4/30/2015,1430352000
5694,402039,4/1/2015 - 4/30/2015,"$267,695 ","$66,924 ",4/30/2015,1430352000
5695,415294,4/1/2015 - 4/30/2015,"$13,119 ","$3,280 ",4/30/2015,1430352000
5696,413550,4/1/2015 - 4/30/2015,"$287,901 ","$71,975 ",4/30/2015,1430352000
5697,414867,4/1/2015 - 4/30/2015,"$297,409 ","$74,352 ",4/30/2015,1430352000
5698,415504,4/1/2015 - 4/30/2015,"$187,253 ","$46,813 ",4/30/2015,1430352000
5699,415132,4/1/2015 - 4/30/2015,"$55,154 ","$13,788 ",4/30/2015,1430352000
5700,414491,4/1/2015 - 4/30/2015,"$75,777 ","$18,944 ",4/30/2015,1430352000
5701,413258,4/1/2015 - 4/30/2015,"$260,292 ","$65,073 ",4/30/2015,1430352000
5702,414735,4/1/2015 - 4/30/2015,"$27,785 ","$6,946 ",4/30/2015,1430352000
5703,415206,4/1/2015 - 4/30/2015,"$43,456 ","$10,864 ",4/30/2015,1430352000
5704,413551,4/1/2015 - 4/30/2015,"$17,349 ","$4,337 ",4/30/2015,1430352000
5705,413806,4/1/2015 - 4/30/2015,"$4,039 ","$1,010 ",4/30/2015,1430352000
5706,415037,4/1/2015 - 4/30/2015,"$176,445 ","$44,111 ",4/30/2015,1430352000
5707,415222,4/1/2015 - 4/30/2015,"$77,797 ","$19,449 ",4/30/2015,1430352000
5708,414884,4/1/2015 - 4/30/2015,"$51,704 ","$12,926 ",4/30/2015,1430352000
5709,414060,4/1/2015 - 4/30/2015,"$126,081 ","$31,520 ",4/30/2015,1430352000
5710,414500,4/1/2015 - 4/30/2015,"$29,558 ","$7,390 ",4/30/2015,1430352000
5711,412494,4/1/2015 - 4/30/2015,"$248,285 ","$62,071 ",4/30/2015,1430352000
5712,413544,4/1/2015 - 4/30/2015,"$195,710 ","$48,928 ",4/30/2015,1430352000
5713,417511,4/1/2015 - 4/30/2015,"$55,899 ","$13,975 ",4/30/2015,1430352000
5714,414817,4/1/2015 - 4/30/2015,"$345,946 ","$86,486 ",4/30/2015,1430352000
5715,414243,4/1/2015 - 4/30/2015,"$101,104 ","$25,276 ",4/30/2015,1430352000
5716,415410,4/1/2015 - 4/30/2015,"$181,811 ","$45,453 ",4/30/2015,1430352000
5717,413980,4/1/2015 - 4/30/2015,"$228,285 ","$57,071 ",4/30/2015,1430352000
5718,414970,4/1/2015 - 4/30/2015,"$181,284 ","$45,321 ",4/30/2015,1430352000
5719,413366,4/1/2015 - 4/30/2015,"$72,299 ","$18,075 ",4/30/2015,1430352000
5720,413819,4/1/2015 - 4/30/2015,"$433,955 ","$108,489 ",4/30/2015,1430352000
5721,415083,4/1/2015 - 4/30/2015,"$279,992 ","$69,998 ",4/30/2015,1430352000
5722,414889,4/1/2015 - 4/30/2015,"$134,704 ","$33,676 ",4/30/2015,1430352000
5723,413530,4/1/2015 - 4/30/2015,"$8,983 ","$2,246 ",4/30/2015,1430352000
5724,413347,4/1/2015 - 4/30/2015,"$292,183 ","$73,046 ",4/30/2015,1430352000
5725,415112,4/1/2015 - 4/30/2015,"$517,032 ","$129,258 ",4/30/2015,1430352000
5726,414295,4/1/2015 - 4/30/2015,"$690,002 ","$172,501 ",4/30/2015,1430352000
5727,353260,4/1/2015 - 4/30/2015,"$135,975 ","$33,994 ",4/30/2015,1430352000
5728,413940,4/1/2015 - 4/30/2015,"$247,612 ","$61,903 ",4/30/2015,1430352000
5729,413372,4/1/2015 - 4/30/2015,"$594,008 ","$148,502 ",4/30/2015,1430352000
5730,415662,4/1/2015 - 4/30/2015,"$205,068 ","$51,267 ",4/30/2015,1430352000
5731,415229,4/1/2015 - 4/30/2015,"$275,423 ","$68,856 ",4/30/2015,1430352000
5732,414876,4/1/2015 - 4/30/2015,"$1,513,430 ","$378,358 ",4/30/2015,1430352000
5733,415130,4/1/2015 - 4/30/2015,"$382,892 ","$95,723 ",4/30/2015,1430352000
5734,413843,4/1/2015 - 4/30/2015,"$336,344 ","$84,086 ",4/30/2015,1430352000
5735,413414,4/1/2015 - 4/30/2015,"$127,163 ","$31,791 ",4/30/2015,1430352000
5736,414574,4/1/2015 - 4/30/2015,"$87,765 ","$21,941 ",4/30/2015,1430352000
5737,414418,4/1/2015 - 4/30/2015,"$47,794 ","$11,949 ",4/30/2015,1430352000
5738,413732,4/1/2015 - 4/30/2015,"$1,196,196 ","$299,049 ",4/30/2015,1430352000
5739,413901,4/1/2015 - 4/30/2015,"$81,211 ","$20,303 ",4/30/2015,1430352000
5740,413801,4/1/2015 - 4/30/2015,"$46,304 ","$11,576 ",4/30/2015,1430352000
5741,400209,4/1/2015 - 4/30/2015,"$32,040 ","$8,010 ",4/30/2015,1430352000
5742,413700,4/1/2015 - 4/30/2015,"$55,183 ","$13,796 ",4/30/2015,1430352000
5743,415325,4/1/2015 - 4/30/2015,"$65,495 ","$16,374 ",4/30/2015,1430352000
5744,415526,4/1/2015 - 4/30/2015,"$147,356 ","$36,839 ",4/30/2015,1430352000
